module,debug_id,debug_filename,url,size,compressed_size
XUL,97A092A4D13F362B8D9FBAABF5BB964E0,XUL.sym,https://symbols.mozilla.org/XUL/97A092A4D13F362B8D9FBAABF5BB964E0/XUL.sym,804816702,135215530
XUL,36164C937DC938A3943864C6E253C8720,XUL.sym,https://symbols.mozilla.org/XUL/36164C937DC938A3943864C6E253C8720/XUL.sym,823006323,144742203
XUL,28B9EF8DC2B6388B9B64057C7122B1EA0,XUL.sym,https://symbols.mozilla.org/XUL/28B9EF8DC2B6388B9B64057C7122B1EA0/XUL.sym,695148351,125134672
XUL,A430DCD8106239EEB29340705A6C9FC40,XUL.sym,https://symbols.mozilla.org/XUL/A430DCD8106239EEB29340705A6C9FC40/XUL.sym,823046011,144746453
XUL,A37831683EB6391094BE3C3FFE2BB4520,XUL.sym,https://symbols.mozilla.org/XUL/A37831683EB6391094BE3C3FFE2BB4520/XUL.sym,695187985,125145696
XUL,07932169082E38DF8E3D080BAA34CF2E0,XUL.sym,https://symbols.mozilla.org/XUL/07932169082E38DF8E3D080BAA34CF2E0/XUL.sym,939507415,172194963
XUL,039DDC023A113621959CE7A1EC0E5C7D0,XUL.sym,https://symbols.mozilla.org/XUL/039DDC023A113621959CE7A1EC0E5C7D0/XUL.sym,817905914,153862500
XUL,6B9C552A5DD13D0290F474F78E76B21B0,XUL.sym,https://symbols.mozilla.org/XUL/6B9C552A5DD13D0290F474F78E76B21B0/XUL.sym,886619730,160199903
XUL,849A00E6E7513040AF83E627693C0FF40,XUL.sym,https://symbols.mozilla.org/XUL/849A00E6E7513040AF83E627693C0FF40/XUL.sym,765370456,141920274
XUL,6A5DE610292939C8A204458434F1AFC70,XUL.sym,https://symbols.mozilla.org/XUL/6A5DE610292939C8A204458434F1AFC70/XUL.sym,815172298,137106858
XUL,D77AA0DB3E903A228F3409AD3EA65BA10,XUL.sym,https://symbols.mozilla.org/XUL/D77AA0DB3E903A228F3409AD3EA65BA10/XUL.sym,685692260,118225151
XUL,20FF40C17D483938B48166BFDA48BBFF0,XUL.sym,https://symbols.mozilla.org/XUL/20FF40C17D483938B48166BFDA48BBFF0/XUL.sym,715641082,129678370
XUL,C430768BD3403CEA954427E448964D300,XUL.sym,https://symbols.mozilla.org/XUL/C430768BD3403CEA954427E448964D300/XUL.sym,848236382,149942403
XUL,341A1E3836AD3584AB27B16377EEFC760,XUL.sym,https://symbols.mozilla.org/XUL/341A1E3836AD3584AB27B16377EEFC760/XUL.sym,834015292,146714807
XUL,E57FA39C01623120B40CEB1A76F647570,XUL.sym,https://symbols.mozilla.org/XUL/E57FA39C01623120B40CEB1A76F647570/XUL.sym,705611984,127023467
XUL,EBE00EEB5B4D3448BE45BCBF9161D5D80,XUL.sym,https://symbols.mozilla.org/XUL/EBE00EEB5B4D3448BE45BCBF9161D5D80/XUL.sym,813618907,136713363
XUL,0639A36E2BA733C0ADC18E4EB61122920,XUL.sym,https://symbols.mozilla.org/XUL/0639A36E2BA733C0ADC18E4EB61122920/XUL.sym,689378616,118656960
XUL,5D6DBA2F20F235F3BC6FF9F6F1962B050,XUL.sym,https://symbols.mozilla.org/XUL/5D6DBA2F20F235F3BC6FF9F6F1962B050/XUL.sym,950334073,174229474
XUL,32833C08DEB230F68F11DE667B20094E0,XUL.sym,https://symbols.mozilla.org/XUL/32833C08DEB230F68F11DE667B20094E0/XUL.sym,828384846,155809997
XUL,13444D4CB49E38498A7AF9F9C6AA75CC0,XUL.sym,https://symbols.mozilla.org/XUL/13444D4CB49E38498A7AF9F9C6AA75CC0/XUL.sym,775647107,143848052
XUL,AD033334DAAC354389F9ED5F3EB6790A0,XUL.sym,https://symbols.mozilla.org/XUL/AD033334DAAC354389F9ED5F3EB6790A0/XUL.sym,897259785,162178258
XUL,DD5C08E0FE143B74BA553B343545A2F10,XUL.sym,https://symbols.mozilla.org/XUL/DD5C08E0FE143B74BA553B343545A2F10/XUL.sym,848064400,149915271
XUL,D010595D8AAE320EAEE9D421C6E5084C0,XUL.sym,https://symbols.mozilla.org/XUL/D010595D8AAE320EAEE9D421C6E5084C0/XUL.sym,715333989,129620809
XUL,1BF52AD2EE0C3350BB67D594F8D4B32D0,XUL.sym,https://symbols.mozilla.org/XUL/1BF52AD2EE0C3350BB67D594F8D4B32D0/XUL.sym,814995988,137076174
XUL,AC85BF80F7E03398AACE2546D9ECED350,XUL.sym,https://symbols.mozilla.org/XUL/AC85BF80F7E03398AACE2546D9ECED350/XUL.sym,685427765,118176067
XUL,0AE6EE7E767E3A08B479A25625869AE40,XUL.sym,https://symbols.mozilla.org/XUL/0AE6EE7E767E3A08B479A25625869AE40/XUL.sym,705451533,127000846
XUL,83E30440FDA4356E893B6862776724850,XUL.sym,https://symbols.mozilla.org/XUL/83E30440FDA4356E893B6862776724850/XUL.sym,833833735,146680857
XUL,FCC8F40A2D78347D9D641F887C521DF50,XUL.sym,https://symbols.mozilla.org/XUL/FCC8F40A2D78347D9D641F887C521DF50/XUL.sym,813432060,136681114
XUL,7D48B66216FA375E845ECD36CD92E2420,XUL.sym,https://symbols.mozilla.org/XUL/7D48B66216FA375E845ECD36CD92E2420/XUL.sym,689193997,118624956
XUL,AFFCF591015D3E13BCE11B075F95F1CA0,XUL.sym,https://symbols.mozilla.org/XUL/AFFCF591015D3E13BCE11B075F95F1CA0/XUL.sym,950166536,174193142
XUL,F0300528B3123582828420B98BB75A7A0,XUL.sym,https://symbols.mozilla.org/XUL/F0300528B3123582828420B98BB75A7A0/XUL.sym,828217811,155780407
XUL,2EE6D46A3A4531EF85C6BE28EDAC558F0,XUL.sym,https://symbols.mozilla.org/XUL/2EE6D46A3A4531EF85C6BE28EDAC558F0/XUL.sym,897110766,162148933
