"Time","cpu.mean"
1638280200000,6.773112980361205
1638280500000,3.7819584056853444
1638280800000,25.889226011896724
1638281100000,5.703046430186845
1638281400000,5.152551759171587
1638281700000,6.5055364702534035
1638282000000,4.232426806005492
1638282300000,7.238198560283848
1638282600000,4.819913608857078
1638282900000,5.9599959486985625
1638283200000,7.136492316312157
1638283500000,5.85918307048054
1638283800000,4.8237674543869815
1638284100000,3.809897593660793
1638284400000,5.118705764177321
1638284700000,3.3326579509987937
1638285000000,3.994611843691203
1638285300000,8.734827320321699
1638285600000,5.98935133094146
1638285900000,6.186774912676441
1638286200000,3.3216242378068586
1638286500000,8.61281988360652
1638286800000,4.533948145539441
1638287100000,5.97814227960022
1638287400000,4.445374102778899
1638287700000,3.1335628327168763
1638288000000,5.78469477450912
1638288300000,4.338944757482537
1638288600000,5.410475004928728
1638288900000,4.176505360588578
1638289200000,5.822798362561372
1638289500000,4.784341026973209
1638289800000,3.483996852531675
1638290100000,4.862827738130278
1638290400000,3.8865270918587953
1638290700000,6.618055479864665
1638291000000,2.883965543978647
1638291300000,5.381198296276139
1638291600000,3.4649897404210463
1638291900000,4.444625250589922
1638292200000,4.217036709464068
1638292500000,4.461112318581186
1638292800000,2.6705703381890658
1638293100000,4.567935654654306
1638293400000,4.292218941601519
1638293700000,3.6941695335001015
1638294000000,4.327996901105891
1638294300000,5.451007397010429
1638294600000,4.101277133229232
1638294900000,4.03675929974257
1638295200000,2.945518051250801
1638295500000,3.8944183275882693
1638295800000,3.580375573207931
1638296100000,4.313101108086954
1638296400000,3.8719201535096346
1638296700000,6.985368465814105
1638297000000,5.74801531448793
1638297300000,6.054903599517971
1638297600000,4.8534848837466456
1638297900000,2.9034557770687144
1638298200000,2.8018309650954194
1638298500000,2.5451617217955516
1638298800000,4.238724715397652
1638299100000,2.4476121809776004
1638299400000,4.003858235982975
1638299700000,3.664187924264553
1638300000000,9.542198591917327
1638300300000,4.601897060407879
1638300600000,5.515509636503069
1638300900000,1.6619265446536389
1638301200000,4.503270814076984
1638301500000,3.3172360310110918
1638301800000,2.3204721144872025
1638302100000,3.2774335874982228
1638302400000,4.957318050517642
1638302700000,4.783225433953007
1638303000000,4.331041772306648
1638303300000,3.127637325715753
1638303600000,2.702960993383172
1638303900000,6.465676948391916
1638304200000,2.0897768396238092
1638304500000,4.283915619622221
1638304800000,4.210246711665661
1638305100000,3.77855037446443
1638305400000,3.0221973215732163
1638305700000,2.9874618134909667
1638306000000,2.9266841774187924
1638306300000,2.171737426180698
1638306600000,3.3601300617045524
1638306900000,3.8657987576216897
1638307200000,3.6722698273193117
1638307500000,2.958473206589332
1638307800000,5.033983034991394
1638308100000,3.6349567092735953
1638308400000,3.9566460248320965
1638308700000,3.3396797673785414
1638309000000,2.3129096121762984
1638309300000,2.955128940013523
1638309600000,1.5073932236549439
1638309900000,2.6938291433052513
1638310200000,2.142265720069261
1638310500000,1.7343498629565488
1638310800000,2.9023861304182503
1638311100000,2.56858333761879
1638311400000,3.931717843952427
1638311700000,1.883196938889327
1638312000000,2.0163858528846816
1638312300000,2.4136347307340884
1638312600000,3.3632551068826757
1638312900000,2.338434421804635
1638313200000,2.2397334369498623
1638313500000,7.070747763603791
1638313800000,2.07368008404039
1638314100000,3.3534137852523003
1638314400000,1.770724775425947
1638314700000,2.00077517362611
1638315000000,0.9428986842891192
1638315300000,1.1487925640614378
1638315600000,2.0007660409664254
1638315900000,2.7815625244007833
1638316200000,2.2277774332939373
1638316500000,2.1101188393275123
1638316800000,1.4353592978767722
1638317100000,2.0777980895179837
1638317400000,3.1357667248164063
1638317700000,2.279920807540421
1638318000000,1.956923195388029
1638318300000,3.626911397373931
1638318600000,2.4208482703992047
1638318900000,7.156423311711279
1638319200000,1.9777228793490593
1638319500000,2.618420301755833
1638319800000,2.137080803523773
1638320100000,2.2013998765144436
1638320400000,4.042829150357846
1638320700000,0.9339699889650319
1638321000000,1.5075243975649784
1638321300000,2.216784655334763
1638321600000,2.077176125029567
1638321900000,3.0610887103288036
1638322200000,3.0876186648979456
1638322500000,1.166954235317391
1638322800000,1.651967584191084
1638323100000,1.5261345031296543
1638323400000,1.6676083572642
1638323700000,0.9870100460233857
1638324000000,2.817929963172034
1638324300000,1.3457822985119492
1638324600000,3.61328358886054
1638324900000,2.281385559358583
1638325200000,2.372946405295366
1638325500000,3.4148581103882094
1638325800000,1.402072510595005
1638326100000,2.1372159430075897
1638326400000,3.617604512466812
1638326700000,3.3547319767507133
1638327000000,1.0925483130656914
1638327300000,2.7406395187382486
1638327600000,2.083146859207986
1638327900000,2.615919866510083
1638328200000,1.504160304422797
1638328500000,3.5256191143748907
1638328800000,2.6232925103303586
1638329100000,1.6674947546288195
1638329400000,3.632855746165774
1638329700000,3.315169196821259
1638330000000,2.442770987829789
1638330300000,1.2621731434019239
1638330600000,2.3152642541144814
1638330900000,2.095395828667023
1638331200000,1.410177804856545
1638331500000,2.99813067872401
1638331800000,1.455758184552863
1638332100000,2.8779701844944725
1638332400000,1.9269329747217512
1638332700000,2.7748693758562837
1638333000000,0.765876875160842
1638333300000,7.533537363733018
1638333600000,5.247117681054817
1638333900000,2.2748808173160597
1638334200000,3.2786105235912686
1638334500000,1.8178837849138887
1638334800000,4.0936761620804845
1638335100000,2.4007530513747355
1638335400000,3.423978378998214
1638335700000,3.0539777547728164
1638336000000,1.4670834951931653
1638336300000,3.369678672251794
1638336600000,4.955769098321184
1638336900000,3.131952159301676
1638337200000,2.81591249003219
1638337500000,3.6209603210183587
1638337800000,3.1857710202669978
1638338100000,3.849213628727412
1638338400000,3.835160729066743
1638338700000,2.949634258188823
1638339000000,2.7236510429359413
1638339300000,1.9810293567857542
1638339600000,3.7990798798634273
1638339900000,2.8567097354378035
1638340200000,3.6173362213525593
1638340500000,3.614618262775423
1638340800000,4.555322001090204
1638341100000,3.171557043378087
1638341400000,3.2842139861281936
1638341700000,4.440648934864498
1638342000000,2.3986924591189194
1638342300000,5.28971175358447
1638342600000,4.256195509519344
1638342900000,3.948611869573085
1638343200000,4.874637058626888
1638343500000,3.293993699891999
1638343800000,5.3175544613901025
1638344100000,5.863760481792383
1638344400000,4.383964156012183
1638344700000,5.105957683053717
1638345000000,5.5147685593566536
1638345300000,4.206282510714587
1638345600000,4.7225053978886535
1638345900000,5.561710956985408
1638346200000,3.1212356515912205
1638346500000,6.132046345650664
1638346800000,3.852119579792202
1638347100000,5.453663686127072
1638347400000,6.558543170062833
1638347700000,5.2912859897064095
1638348000000,5.80313693148031
1638348300000,4.307170842392267
1638348600000,4.279507692768888
1638348900000,3.680774535468288
1638349200000,5.340284910900266
1638349500000,4.603578737520607
1638349800000,4.042735659068896
1638350100000,4.542966549927186
1638350400000,5.822793071722316
1638350700000,4.216719083713826
1638351000000,3.897301023969291
1638351300000,3.7842152632136106
1638351600000,5.830472907315055
1638351900000,4.467964470900895
1638352200000,5.2881982448812295
1638352500000,6.022222179386077
1638352800000,2.705148276685321
1638353100000,4.949967870692177
1638353400000,4.779005466336898
1638353700000,4.9555661112019465
1638354000000,2.9631961832946274
1638354300000,
1638354600000,78.44573166680493
1638354900000,18.405463649016838
1638355200000,5.1293503255134425
1638355500000,5.48648001300117
1638355800000,5.197863894334446
1638356100000,5.126817808982892
1638356400000,5.998463089405675
1638356700000,4.002829653460452
1638357000000,4.661677590645283
1638357300000,6.263871580441986
1638357600000,3.999954429320823
1638357900000,4.304098915513137
1638358200000,4.875111580875071
1638358500000,6.3126959598642
1638358800000,5.5948969758035645
1638359100000,3.7627342810709195
1638359400000,5.58139712879985
1638359700000,5.729909960606946
1638360000000,4.245630397102801
1638360300000,5.639996620333022
1638360600000,6.448475883262361
1638360900000,7.865029425142112
1638361200000,3.0101624081129046
1638361500000,4.8906412783134385
1638361800000,4.442420971499303
1638362100000,6.3547357742271515
1638362400000,5.928345213382443
1638362700000,4.3060534077120565
1638363000000,6.912014678057233
1638363300000,4.899066133752527
1638363600000,6.807343072119309
1638363900000,4.556545569726708
1638364200000,6.9233994225211575
1638364500000,4.612646573685254
1638364800000,4.395088275579468
1638365100000,5.102131995608218
1638365400000,6.156863102468648
1638365700000,5.543825532286306
1638366000000,4.52786270151347
1638366300000,4.831406718509967
1638366600000,7.534743016133731
1638366900000,6.42549696963772
1638367200000,4.981586615085575
1638367500000,2.427533818704717
1638367800000,5.266733936771288
1638368100000,7.812576667355501
1638368400000,4.4164033098874285
1638368700000,5.036979249892397
1638369000000,5.345652830445303
1638369300000,5.839248756403862
1638369600000,3.7764336912780294
1638369900000,3.5512826468457916
1638370200000,6.076961354032676
1638370500000,5.464336189361632
1638370800000,3.5038058869129287
1638371100000,5.105383438351964
1638371400000,5.427122220143644
1638371700000,5.2200088355921395
1638372000000,6.350811409965317
1638372300000,5.515708452199135
1638372600000,5.687524912045447
1638372900000,6.088370207434963
1638373200000,4.989471945320972
1638373500000,4.9152413284729874
1638373800000,4.814921766866263
1638374100000,5.65373413578078
1638374400000,6.1853346560534135
1638374700000,4.408722208739164
1638375000000,5.213399300358773
1638375300000,3.9726540934575496
1638375600000,4.79169167918495
1638375900000,5.521611456932604
1638376200000,5.94962553470161
1638376500000,5.606964158816922
1638376800000,4.874455837163126
1638377100000,5.023821519533811
1638377400000,4.2792969125884355
1638377700000,3.5074444871017505
1638378000000,5.347967447389351
1638378300000,4.329401855339313
1638378600000,3.9742828734206768
1638378900000,4.574200603858401
1638379200000,5.578240472190387
1638379500000,3.3758233791387227
1638379800000,2.425989506530456
1638380100000,1.8100164598986197
1638380400000,4.540141404381998
1638380700000,4.080906062045031
1638381000000,3.8489239193436333
1638381300000,3.4676552324773553
1638381600000,2.0397158428752817
1638381900000,3.8771090708744538
1638382200000,3.92670092672914
1638382500000,4.366229540643957
1638382800000,5.815883076959295
1638383100000,4.34243148520963
1638383400000,2.111321638739952
1638383700000,4.896035981849025
1638384000000,4.076602013403317
1638384300000,3.9750402164870167
1638384600000,4.305497475309252
1638384900000,4.85969859862513
1638385200000,3.7196798182160222
1638385500000,2.7300032561661283
1638385800000,4.253638765147457
1638386100000,9.141982730193362
1638386400000,3.8813548143612735
1638386700000,1.8475169848882018
1638387000000,4.200536431856165
1638387300000,2.322284382423021
1638387600000,2.8359927398350777
1638387900000,3.097814062909819
1638388200000,3.0437103488603725
1638388500000,5.134053109653237
1638388800000,3.261469969281734
1638389100000,4.600448635056196
1638389400000,4.152754560662473
1638389700000,4.7919969027411895
1638390000000,2.5532966761350337
1638390300000,3.4590850038142946
1638390600000,2.6734494111340723
1638390900000,3.451682273008757
1638391200000,3.7819125005030827
1638391500000,2.120569086747224
1638391800000,3.0464275636442153
1638392100000,2.812118317305206
1638392400000,2.991721342406507
1638392700000,2.6376361004988524
1638393000000,2.4162372459292953
1638393300000,1.12557592648227
1638393600000,3.160590754358381
1638393900000,4.312739132659843
1638394200000,4.844110880345838
1638394500000,4.064850668148793
1638394800000,2.5375365856972394
1638395100000,3.5021285833109346
1638395400000,2.1209246646363624
1638395700000,2.3882801946849526
1638396000000,2.023731399256846
1638396300000,2.1138486313648883
1638396600000,1.7561847136614972
1638396900000,2.373631155687619
1638397200000,1.7217382387040914
1638397500000,3.487062955535606
1638397800000,2.51805864586062
1638398100000,2.1821724249558656
1638398400000,2.824115006339852
1638398700000,2.3988500427042396
1638399000000,2.4274495483558383
1638399300000,2.023178899234864
1638399600000,1.3764968000832454
1638399900000,2.803488825425248
1638400200000,1.8182098005187441
1638400500000,2.191002734786892
1638400800000,2.29046653550904
1638401100000,2.041048119574185
1638401400000,1.6136102860895818
1638401700000,1.7368534651133416
1638402000000,1.8727705157091208
1638402300000,1.9353562677194702
1638402600000,1.6902458960480544
1638402900000,3.062120153777684
1638403200000,2.131844695362034
1638403500000,2.0592977419178027
1638403800000,3.7562670437319383
1638404100000,1.755958569788035
1638404400000,0.9726976290340872
1638404700000,1.8416478529743614
1638405000000,1.3604043736160207
1638405300000,2.396573940736161
1638405600000,2.4320052609392633
1638405900000,1.4806220029102803
1638406200000,1.4125388304068167
1638406500000,1.5546897451673942
1638406800000,2.924528270872628
1638407100000,1.121977637181942
1638407400000,2.151320886287394
1638407700000,1.7734019994799723
1638408000000,0.8660139857415032
1638408300000,2.8347606548524027
1638408600000,1.7875926427343671
1638408900000,1.9184314577723995
1638409200000,1.5161628680372417
1638409500000,2.2454734386091104
1638409800000,3.893784654840516
1638410100000,1.8653344079582155
1638410400000,3.4910106309582574
1638410700000,2.9611835452917887
1638411000000,2.165956398749586
1638411300000,2.6825347982669143
1638411600000,2.014859352176117
1638411900000,1.7665165169379549
1638412200000,2.9195934680079034
1638412500000,2.1636289176459087
1638412800000,1.3078398909109126
1638413100000,1.9929471760900128
1638413400000,1.8559558396608509
1638413700000,1.879015409931668
1638414000000,2.0739075902348674
1638414300000,1.9865828161422883
1638414600000,1.4911675832123592
1638414900000,2.1184175592015038
1638415200000,1.754423058998512
1638415500000,1.172026105355556
1638415800000,2.510568562766494
1638416100000,1.2052820293323236
1638416400000,2.8721699261997173
1638416700000,3.1585955269240316
1638417000000,2.3441855005764722
1638417300000,1.7638094995472784
1638417600000,2.031109380005077
1638417900000,1.6890924395576405
1638418200000,3.05784796681219
1638418500000,3.3474019863340487
1638418800000,2.8148324968422997
1638419100000,3.1862310262777527
1638419400000,2.3165190330238374
1638419700000,3.809886089483257
1638420000000,1.9802154481917
1638420300000,2.168936431930703
1638420600000,0.6386610037620954
1638420900000,3.444601223683293
1638421200000,1.9943193489530984
1638421500000,2.140293762185536
1638421800000,2.1812709877214758
1638422100000,2.846604201391713
1638422400000,1.4117589649562063
1638422700000,3.5446498161667535
1638423000000,3.295521490367179
1638423300000,2.3282074436236826
1638423600000,3.208997607922896
1638423900000,2.160946186824006
1638424200000,4.655477643639472
1638424500000,3.034085542973031
1638424800000,3.538810417606271
1638425100000,3.7384464218391855
1638425400000,2.6936931765358736
1638425700000,2.304639504829865
1638426000000,3.0082206766741137
1638426300000,3.9848347061462164
1638426600000,2.298674601013005
1638426900000,6.540740410012475
1638427200000,4.20877667242334
1638427500000,4.328636948912504
1638427800000,3.7539329385923565
1638428100000,6.336665521966921
1638428400000,2.874146039151668
1638428700000,3.5750080563131945
1638429000000,1.5889209885982183
1638429300000,3.6118245331482512
1638429600000,2.8455454534371114
1638429900000,5.521109150496628
1638430200000,5.023562532802757
1638430500000,3.560286582568736
1638430800000,5.641288541978653
1638431100000,3.0251904906591847
1638431400000,4.3333419685086625
1638431700000,3.255073855187277
1638432000000,8.52912615217663
1638432300000,10.267827447910264
1638432600000,
1638432900000,62.61060127838515
1638433200000,4.908348694598658
1638433500000,3.5163735322423264
1638433800000,5.603344774237527
1638434100000,4.314416101723921
1638434400000,3.6960081187166764
1638434700000,3.7697276674070537
1638435000000,3.564766263049762
1638435300000,5.691795166794748
1638435600000,5.178469216181526
1638435900000,4.3113457569072295
1638436200000,5.166818925331157
1638436500000,5.789309403306575
1638436800000,4.339865577158577
1638437100000,5.110727531267088
1638437400000,4.30085396141061
1638437700000,4.471498948853437
1638438000000,4.396318141817204
1638438300000,5.056189244699965
1638438600000,5.561314536123959
1638438900000,4.345957183670137
1638439200000,3.429241439323974
1638439500000,4.9593534783883655
1638439800000,5.351594909112777
1638440100000,3.4347422077178464
1638440400000,6.04022675975078
1638440700000,5.0324634281221705
1638441000000,3.960551624401603
1638441300000,6.4195553126915
1638441600000,4.060893553043911
1638441900000,4.330045030800434
1638442200000,3.258315968515703
1638442500000,5.444624086524897
1638442800000,3.797331524159432
1638443100000,4.852438210520575
1638443400000,4.566942529996979
1638443700000,7.556330345038148
1638444000000,6.505642989875298
1638444300000,4.632617420254462
1638444600000,4.69658162641575
1638444900000,5.6689781566746404
1638445200000,2.785366159144175
1638445500000,3.960707551296494
1638445800000,3.854839569935251
1638446100000,4.904184014162638
1638446400000,4.3693573939980155
1638446700000,5.856705371755737
1638447000000,4.352331466120134
1638447300000,4.016067829460624
1638447600000,5.268513017231058
1638447900000,5.767285194393239
1638448200000,4.594158638120845
1638448500000,4.432591400677339
1638448800000,5.483068298093457
1638449100000,4.56092359747943
1638449400000,4.223998884542198
1638449700000,4.271821697614428
1638450000000,4.492137011541999
1638450300000,3.8944262767714264
1638450600000,4.208602942056899
1638450900000,4.510173227187565
1638451200000,6.400462180425876
1638451500000,4.037150196016967
1638451800000,3.760596490212336
1638452100000,4.36970357963051
1638452400000,4.580129305198284
1638452700000,6.123234571516932
1638453000000,5.6016279011769115
1638453300000,2.1064976265374895
1638453600000,9.102299206291917
