"Time","processor.rule.act.timing.mean"
1638212400000,2968.5939081442725
1638212700000,2987.1416873562566
1638213000000,3314.141403940118
1638213300000,3443.744607746097
1638213600000,2657.0025126745345
1638213900000,2920.2433366004475
1638214200000,2701.55999856515
1638214500000,2810.289440298023
1638214800000,3148.155492427852
1638215100000,3055.7855973303863
1638215400000,3144.1951959166618
1638215700000,3250.0885652295074
1638216000000,3107.0966608023796
1638216300000,2974.7792254818696
1638216600000,3433.5607509891224
1638216900000,3270.550452040107
1638217200000,3196.0730291613118
1638217500000,2867.3202276966617
1638217800000,3063.994453263667
1638218100000,3190.423151410279
1638218400000,3135.314767804391
1638218700000,3314.900303338401
1638219000000,2969.302121759271
1638219300000,3297.7086846697666
1638219600000,3108.77530848231
1638219900000,2853.581648578219
1638220200000,2906.435494633902
1638220500000,3096.170178234414
1638220800000,3060.5861145069166
1638221100000,3073.17577657693
1638221400000,3466.564159588306
1638221700000,3016.0647637282104
1638222000000,2765.883793021374
1638222300000,2347.2246820105424
1638222600000,2673.156889989464
1638222900000,3282.869069556908
1638223200000,3100.199282537506
1638223500000,2933.092185658141
1638223800000,2995.1459215213135
1638224100000,2900.0596492271625
1638224400000,3048.7616125692916
1638224700000,2850.321648453229
1638225000000,3165.421995330472
1638225300000,2624.84652252408
1638225600000,2766.1747057735142
1638225900000,3107.623333871046
1638226200000,2760.470530112121
1638226500000,2948.6896357012142
1638226800000,2530.224341990028
1638227100000,2770.6721438601567
1638227400000,2767.510661934495
1638227700000,2814.851731199274
1638228000000,2713.9059052861858
1638228300000,2511.0655017010913
1638228600000,2785.4780411625316
1638228900000,3078.4115638299218
1638229200000,2665.320271325314
1638229500000,3229.5552832491144
1638229800000,3088.823332464065
1638230100000,3051.620924039746
1638230400000,2746.379590944354
1638230700000,2859.796192447753
1638231000000,2853.3621224346157
1638231300000,3049.985756953455
1638231600000,2931.7890315818718
1638231900000,3213.017109287711
1638232200000,2535.2302145408453
1638232500000,2969.534093429263
1638232800000,2459.665311276889
1638233100000,3256.2251887690904
1638233400000,2733.5483784878943
1638233700000,2941.3469503445313
1638234000000,3192.933374654721
1638234300000,3039.467878825105
1638234600000,2962.3876773005895
1638234900000,2975.2438432547847
1638235200000,2863.4589334579496
1638235500000,3338.171797580864
1638235800000,3014.3655437815655
1638236100000,3340.637893253223
1638236400000,3006.3295967982676
1638236700000,2884.09638932258
1638237000000,3081.1533677277403
1638237300000,3126.799781446643
1638237600000,3040.8835644434885
1638237900000,3017.073718941677
1638238200000,2839.957136128812
1638238500000,3220.0818726049597
1638238800000,3537.3531894536186
1638239100000,3188.314877248725
1638239400000,3261.314169762898
1638239700000,3846.722506582094
1638240000000,2682.4792124138535
1638240300000,2978.862601422832
1638240600000,2875.4900234057977
1638240900000,3260.2436400602865
1638241200000,3189.087449427841
1638241500000,3581.667666802733
1638241800000,3602.4699356933147
1638242100000,3372.2243496385754
1638242400000,2746.956172703592
1638242700000,3317.9332947479497
1638243000000,3271.243409043803
1638243300000,3330.887099303516
1638243600000,2755.1294995685057
1638243900000,3224.738230628206
1638244200000,2915.0950595942586
1638244500000,3598.2928292596434
1638244800000,2948.923167438692
1638245100000,2531.286328092671
1638245400000,2876.8171633143475
1638245700000,3088.8713206140105
1638246000000,3014.362106304588
1638246300000,3166.8384711449094
1638246600000,2434.803486253963
1638246900000,2674.00381428716
1638247200000,2798.185408955006
1638247500000,2647.3778943754287
1638247800000,3100.228157500564
1638248100000,2978.4938139587166
1638248400000,2639.2413259734585
1638248700000,3084.121905641528
1638249000000,3069.2983759512313
1638249300000,3240.046042621886
1638249600000,2658.5737687421065
1638249900000,2728.792039800307
1638250200000,3259.8621799304033
1638250500000,3187.595658560178
1638250800000,3283.0085015893696
1638251100000,2783.576078896897
1638251400000,3573.6275097185835
1638251700000,3456.691059325573
1638252000000,3111.9657707776605
1638252300000,3802.679264712127
1638252600000,3476.8602569172886
1638252900000,3539.5705012033586
1638253200000,3281.001364691966
1638253500000,3438.2692443114056
1638253800000,3751.3151817959747
1638254100000,3747.1808771207216
1638254400000,3715.3943084924404
1638254700000,3368.7659225493467
1638255000000,3956.883906363712
1638255300000,3942.4860279682543
1638255600000,3385.7493362169444
1638255900000,3649.0966828141127
1638256200000,3870.6668324474485
1638256500000,3840.9632460265275
1638256800000,3520.6776101282862
1638257100000,3589.463222922052
1638257400000,3345.918015026528
1638257700000,3644.9269745089723
1638258000000,3399.82903665446
1638258300000,3188.8900877966976
1638258600000,2991.0690514463377
1638258900000,3503.7289861107947
1638259200000,3583.855769952493
1638259500000,3142.034852105498
1638259800000,3305.6796973003484
1638260100000,3230.5176091592857
1638260400000,3476.5196098073184
1638260700000,3575.1383735589893
1638261000000,3227.877504670122
1638261300000,3325.9932412019634
1638261600000,3493.099205015117
1638261900000,3386.0886293009657
1638262200000,2913.1458052885823
1638262500000,3383.1999459294
1638262800000,3471.8568050270997
1638263100000,3462.437696623725
1638263400000,3444.535075352013
1638263700000,3447.3419753532194
1638264000000,3243.403367591495
1638264300000,3225.6704645009672
1638264600000,3235.8611641131333
1638264900000,3405.688215662586
1638265200000,3100.3917662735785
1638265500000,3925.7861587908774
1638265800000,3892.362843977225
1638266100000,3531.449048101563
1638266400000,3332.647796140165
1638266700000,3421.6929458771074
1638267000000,2855.6401595429634
1638267300000,2768.955932583257
1638267600000,2976.0083886032594
1638267900000,2791.4608426760897
1638268200000,3092.688890050858
1638268500000,3365.587738376534
1638268800000,3139.135498336981
1638269100000,3330.3890411498287
1638269400000,2996.2257324313337
1638269700000,3393.0481089904924
1638270000000,3187.0257760986074
1638270300000,3517.835923254773
1638270600000,2964.603632124885
1638270900000,3057.8488807092153
1638271200000,3775.928220118954
1638271500000,3229.0002686011817
1638271800000,3349.961698774627
1638272100000,3013.544902332419
1638272400000,3086.246342297139
1638272700000,3324.516554769637
1638273000000,3313.5196773746206
1638273300000,3276.658540377082
1638273600000,3226.0079404256153
1638273900000,3143.6943018994107
1638274200000,3302.943466214594
1638274500000,3528.7272312612126
1638274800000,3221.1010954032154
1638275100000,3118.1420320081756
1638275400000,3294.494699260277
1638275700000,3212.974602966423
1638276000000,3220.255621945597
1638276300000,3678.8207037143843
1638276600000,3046.9027634216127
1638276900000,3527.4092824646086
1638277200000,3387.4638814330788
1638277500000,3324.400338883444
1638277800000,3261.0865511877573
1638278100000,3218.1240581723873
1638278400000,3510.0366628801594
1638278700000,3246.1947453621074
1638279000000,3792.3796251986378
1638279300000,3232.2535891607054
1638279600000,3555.2817031029117
1638279900000,3678.301589913472
1638280200000,3608.7030583224832
1638280500000,3277.9815258282442
1638280800000,4753.51428129411
1638281100000,4866.774659536384
1638281400000,3454.242542034468
1638281700000,2914.2235789408587
1638282000000,3063.307711057492
1638282300000,3210.7408629688885
1638282600000,2947.8695321330433
1638282900000,3193.69803620147
1638283200000,3270.4645850076818
1638283500000,3328.0611554014604
1638283800000,3163.846139212795
1638284100000,3027.9550860421514
1638284400000,3706.8783358981163
1638284700000,3183.508225581683
1638285000000,3539.500305151245
1638285300000,3154.3004126208243
1638285600000,3180.22098462645
1638285900000,3265.5559923224523
1638286200000,3104.8255914809433
1638286500000,3673.2794466158007
1638286800000,3226.1005236969495
1638287100000,3000.6509659859094
1638287400000,3212.67213672171
1638287700000,3217.8780941558675
1638288000000,3200.8370267648443
1638288300000,3431.011281668905
1638288600000,3161.6080087400546
1638288900000,3236.4811274413923
1638289200000,2949.6838532132847
1638289500000,2993.6934832854417
1638289800000,3103.880085583718
1638290100000,2935.1097682202003
1638290400000,2790.9619203824636
1638290700000,3115.917252645502
1638291000000,3029.7629560654077
1638291300000,3301.6740745246
1638291600000,3479.8062410669563
1638291900000,3420.4124095645066
1638292200000,3057.404759897714
1638292500000,2901.526506675493
1638292800000,2932.93671421967
1638293100000,2629.7710116984276
1638293400000,2860.658752037257
1638293700000,2869.6114785695495
1638294000000,2990.435621886346
1638294300000,3637.7084102372924
1638294600000,3464.0108376693565
1638294900000,2908.049954755674
1638295200000,2906.546819537907
1638295500000,2892.83758473864
1638295800000,3044.8824483181256
1638296100000,2809.850903485761
1638296400000,2959.318810064012
1638296700000,2922.4073077933936
1638297000000,3148.895764072147
1638297300000,3388.001925937492
1638297600000,3275.437683861727
1638297900000,2796.8801369851653
1638298200000,3149.6459570703114
1638298500000,2948.023513385239
1638298800000,3113.208119291231
1638299100000,2906.640664708212
1638299400000,2876.9014004588403
1638299700000,3147.675943520182
1638300000000,4434.230978858865
1638300300000,3254.2487719214473
1638300600000,2928.0288190116776
1638300900000,2902.693213578287
1638301200000,2802.6744839422813
1638301500000,2649.054679008523
1638301800000,2756.24954962111
1638302100000,2958.218341403598
1638302400000,3177.8536059685207
1638302700000,3163.7028674460967
1638303000000,3541.005801309368
1638303300000,3246.4462404660385
1638303600000,3090.885796383997
1638303900000,3216.0224991711193
1638304200000,3055.9997288139934
1638304500000,2855.830874244229
1638304800000,3194.264509036711
1638305100000,3135.3582563598343
1638305400000,3022.889095101817
1638305700000,3262.405992756231
1638306000000,2684.1533456179177
1638306300000,3105.9971684445
1638306600000,3085.4776425638183
1638306900000,2783.6174897143574
1638307200000,3231.7701159578837
1638307500000,3290.6463146180968
1638307800000,3473.089523947633
1638308100000,2912.212117816438
1638308400000,3430.1489433626907
1638308700000,3051.0614263303287
1638309000000,2993.1728803675946
1638309300000,2897.035716755464
1638309600000,2610.927436717161
1638309900000,2502.729473952019
1638310200000,2740.8847440685836
1638310500000,2922.058228738574
1638310800000,2670.7279687185437
1638311100000,3359.0482337900785
1638311400000,2959.160381150889
1638311700000,2560.0661218822124
1638312000000,2621.6632843412094
1638312300000,2770.0378261488236
1638312600000,2788.6862075312615
1638312900000,2427.1882936761704
1638313200000,2838.7645645396924
1638313500000,2669.834544013461
1638313800000,2996.8349385492083
1638314100000,2645.075164671791
1638314400000,2706.4985678844864
1638314700000,2303.6566135534263
1638315000000,2181.3861240448955
1638315300000,2426.5533821223084
1638315600000,2650.402825073815
1638315900000,2844.7764524598115
1638316200000,2857.5012032585028
1638316500000,2647.8684414729296
1638316800000,2179.259763819965
1638317100000,2782.337088523538
1638317400000,2552.2987524201462
1638317700000,2524.0557740454788
1638318000000,2620.0605315571956
1638318300000,3077.5057172042093
1638318600000,2783.8876175885753
1638318900000,2925.4551175973397
1638319200000,2751.570020639881
1638319500000,2458.2671542723983
1638319800000,2061.0167816754156
1638320100000,2442.271135724668
1638320400000,2698.4601730958684
1638320700000,2704.9451897528647
1638321000000,3643.8076366391892
1638321300000,3073.0641757880258
1638321600000,3028.9099179256054
1638321900000,3649.753959976361
1638322200000,2834.1906821630064
1638322500000,2932.769960277007
1638322800000,3018.1060269673726
1638323100000,3003.764557725894
1638323400000,3257.4292156417278
1638323700000,2552.684463721872
1638324000000,2908.4864179951646
1638324300000,3091.40427304323
1638324600000,2959.106438810898
1638324900000,3393.182192830517
1638325200000,3183.861887051528
1638325500000,3053.792350231806
1638325800000,3320.1570469404687
1638326100000,3314.761277354918
1638326400000,3474.024214158435
1638326700000,3127.6739077183224
1638327000000,2644.388103994331
1638327300000,2923.8772890423024
1638327600000,3317.965265371952
1638327900000,3056.216721790798
1638328200000,2887.066664076796
1638328500000,2950.0031916654257
1638328800000,3133.404158531622
1638329100000,2990.980731340144
1638329400000,3306.5264652592805
1638329700000,2786.2170164738395
1638330000000,3082.001148325134
1638330300000,2868.3578178277407
1638330600000,2901.7989147762664
1638330900000,3088.0400084899597
1638331200000,3189.032194313088
1638331500000,2923.3278871707544
1638331800000,3284.9547526734323
1638332100000,2391.9464238090377
1638332400000,2825.95393951749
1638332700000,3161.081119518684
1638333000000,2811.1489481699427
1638333300000,3418.752271443358
1638333600000,4698.771633768632
1638333900000,3048.3255939869487
1638334200000,2827.6483779395708
1638334500000,2722.9843259553686
1638334800000,2634.2893505932025
1638335100000,2857.110526389649
1638335400000,2784.1572255815877
1638335700000,2788.0941128221416
1638336000000,2957.324857605726
1638336300000,2912.1823731597046
1638336600000,3046.3106743296858
1638336900000,2999.04260284664
1638337200000,3262.546935594249
1638337500000,3029.7320927474807
1638337800000,3117.211032624363
1638338100000,3461.11084701023
1638338400000,2669.159527603997
1638338700000,3374.9669129053245
1638339000000,3269.74241094737
1638339300000,3167.672246963536
1638339600000,3626.1516324637123
1638339900000,3276.69107571829
1638340200000,3118.5480513988937
1638340500000,3205.463725631039
1638340800000,3556.107048405389
1638341100000,3516.037553907778
1638341400000,3300.538242523209
1638341700000,3841.422112818566
1638342000000,3663.681693277895
1638342300000,3900.287883542139
1638342600000,3684.8746260483676
1638342900000,3060.224590214758
1638343200000,2917.3604549903607
1638343500000,3049.5073124645696
1638343800000,3125.3135217714375
1638344100000,3400.2135084181946
1638344400000,3350.0851889781275
1638344700000,3234.478153587855
1638345000000,3422.082331644016
1638345300000,3494.0113550190094
1638345600000,3606.7872238198747
1638345900000,3812.9729539092905
1638346200000,3668.631949701104
1638346500000,3274.685034307987
1638346800000,3658.2259009834115
1638347100000,3445.824984062369
1638347400000,3503.558282471225
1638347700000,3363.7284809643297
1638348000000,3154.5014004687546
1638348300000,3300.0872498739345
1638348600000,3311.2618053442557
1638348900000,3252.960645559043
1638349200000,3136.436270296767
1638349500000,3263.028703158591
1638349800000,3775.5448225165223
1638350100000,3558.014836416954
1638350400000,3341.0244840177143
1638350700000,3410.466649055955
1638351000000,3210.16913078898
1638351300000,3112.620915796442
1638351600000,3145.182588316538
1638351900000,3155.5557196749473
1638352200000,3406.8981011557876
1638352500000,3278.6531812868225
1638352800000,3225.958898771763
1638353100000,3773.07094285973
1638353400000,3992.6765160446653
1638353700000,3480.488954073616
1638354000000,3466.7016260613937
1638354300000,3083.6070467318636
1638354600000,3043.2221765863987
1638354900000,3390.580400485179
1638355200000,3162.0065308070916
1638355500000,3294.22032201766
1638355800000,3399.874284211384
1638356100000,3163.222090846275
1638356400000,3678.732555966258
1638356700000,3198.148037152714
1638357000000,2868.5474448674627
1638357300000,3281.2302702839265
1638357600000,3451.3554428384764
1638357900000,3174.3789450461095
1638358200000,3325.7909866363657
1638358500000,3198.7145365367155
1638358800000,3177.872755543059
1638359100000,3381.147463983491
1638359400000,3448.5565910202836
1638359700000,3272.079621041471
1638360000000,3344.1105855686997
1638360300000,3622.6751891510403
1638360600000,3150.001199311449
1638360900000,3638.717759506683
1638361200000,3173.2623049358217
1638361500000,3110.543558032513
1638361800000,3242.271505288867
1638362100000,3196.1339142599986
1638362400000,3197.4130832129117
1638362700000,3254.8292383839566
1638363000000,3524.2563904981184
1638363300000,3299.6812739161874
1638363600000,3282.338551194453
1638363900000,3445.887406203656
1638364200000,3266.1914327005807
1638364500000,3037.5427954377083
1638364800000,3348.45376811776
1638365100000,2864.16155677057
1638365400000,3418.8502916047
1638365700000,3013.5543235484206
1638366000000,3158.6367948480142
1638366300000,3392.0577889048054
1638366600000,3566.878932544422
1638366900000,3145.635350870381
1638367200000,3306.3530338408773
1638367500000,3175.0605417997476
1638367800000,3170.9255344000385
1638368100000,3302.9480539709202
1638368400000,3031.063815151285
1638368700000,3051.7615483805566
1638369000000,3269.4288195052586
1638369300000,2922.170641205526
1638369600000,3074.118637694888
1638369900000,3259.5732433180387
1638370200000,3004.234590244958
1638370500000,2783.4155653437833
1638370800000,3199.3046907193784
1638371100000,3193.434554964941
1638371400000,3387.958893578807
1638371700000,3207.68511693641
1638372000000,3150.4741153495756
1638372300000,3248.507334832785
1638372600000,3219.8163632368264
1638372900000,3410.636118306048
1638373200000,3515.4656311654453
1638373500000,3216.9605505510863
1638373800000,3022.5455078444647
1638374100000,3011.50033162657
1638374400000,3251.869529582113
1638374700000,3108.190118844432
1638375000000,2932.4410227450767
1638375300000,2920.176358038581
1638375600000,2917.588627192627
1638375900000,3001.4823476994507
1638376200000,3585.504799967415
1638376500000,3536.1935220979935
1638376800000,2929.6367730477655
1638377100000,3245.9185372499555
1638377400000,2978.632029121253
1638377700000,3167.186800286752
1638378000000,2892.185977197424
1638378300000,3081.141391458275
1638378600000,3104.32486947153
1638378900000,3375.2932805985097
1638379200000,3532.1842437998844
1638379500000,2897.2591354290053
1638379800000,2718.9306640217496
1638380100000,2655.0384768734725
1638380400000,3098.7056786812077
1638380700000,3086.4571960855696
1638381000000,3093.6005122082684
1638381300000,2977.1785534293736
1638381600000,2994.5119918001074
1638381900000,2989.5516763085498
1638382200000,3114.5312747059884
1638382500000,3324.7508250182013
1638382800000,3123.6754803695194
1638383100000,3083.6387250503876
1638383400000,2924.382832086067
1638383700000,3257.6858046794964
1638384000000,2993.9407502498693
1638384300000,2905.529034918632
1638384600000,3173.6865366016673
1638384900000,3348.419821565105
1638385200000,3195.8421197672433
1638385500000,3071.6542150932582
1638385800000,2890.9616352260373
1638386100000,3335.3051956662994
1638386400000,3157.5867427507483
1638386700000,3168.9671545112824
1638387000000,3134.727177573447
1638387300000,2853.353099574918
1638387600000,2688.3379222706144
1638387900000,2907.804768738708
1638388200000,2803.8838397323298
1638388500000,3128.0504368312995
1638388800000,3155.695110161881
1638389100000,3057.29718977319
1638389400000,3322.2536235750804
1638389700000,3189.5245168808938
1638390000000,2804.3111580786394
1638390300000,3001.184715492041
1638390600000,2989.7115664852136
1638390900000,3181.102579410513
1638391200000,3277.843581699518
1638391500000,2803.3106609530837
1638391800000,2839.342340505281
1638392100000,2885.523495376664
1638392400000,2737.6004798139575
1638392700000,2676.829899375744
1638393000000,2790.861564265223
1638393300000,2702.194762936705
1638393600000,2658.759595950575
1638393900000,2813.649033418868
1638394200000,2911.669043869866
1638394500000,2923.3078849331723
1638394800000,2441.8906782440336
1638395100000,2582.139312321797
1638395400000,2611.081360507627
1638395700000,2638.1958081683656
1638396000000,2662.225688736456
1638396300000,2893.190025983202
1638396600000,3074.298935193272
1638396900000,2862.532932949672
1638397200000,2866.5196505748695
1638397500000,2968.6967898099383
1638397800000,2579.9295813734343
1638398100000,2935.6595859518243
1638398400000,2794.8788336838306
1638398700000,2732.5496129487547
1638399000000,2744.5687186185432
1638399300000,2973.256525716131
1638399600000,2740.6519649819593
1638399900000,2743.0429656263213
1638400200000,2729.4985280981527
1638400500000,2857.8619786485447
1638400800000,2626.0693329316086
1638401100000,2822.6876003714037
1638401400000,2937.0996777106366
1638401700000,2839.5355132701493
1638402000000,2669.718961537373
1638402300000,2748.078788107387
1638402600000,2719.9975209190306
1638402900000,3207.3796885649986
1638403200000,3066.9181737077865
1638403500000,2970.5065787583667
1638403800000,3030.4897144383963
1638404100000,2429.328459884303
1638404400000,2524.4209141491547
1638404700000,2862.933740452525
1638405000000,2877.731488799154
1638405300000,2792.578007957932
1638405600000,3008.774949122463
1638405900000,2874.2805856932405
1638406200000,2632.645307174929
1638406500000,2823.0644958925914
1638406800000,2816.4286613169998
1638407100000,3129.5151860439887
1638407400000,2956.8970969802635
1638407700000,2677.6488546185165
1638408000000,3135.635044743488
1638408300000,3177.6486279193077
1638408600000,3337.681512590564
1638408900000,3194.1850899956744
1638409200000,3120.827995810694
1638409500000,3572.0284413169734
1638409800000,3060.035491694706
1638410100000,3077.821511964562
1638410400000,2751.7341691089373
1638410700000,3048.44136445972
1638411000000,3158.476493272364
1638411300000,3134.624951935404
1638411600000,2939.3435479795667
1638411900000,3086.0029100894753
1638412200000,3155.413752247647
1638412500000,2902.558547234298
1638412800000,3365.688700576908
1638413100000,2709.75312306605
1638413400000,2838.5369483699205
1638413700000,2985.6160030987667
1638414000000,2956.196391720434
1638414300000,2879.7790757216326
1638414600000,2866.2274355421678
1638414900000,2710.914022353826
1638415200000,3063.368969238373
1638415500000,3177.8669798362416
1638415800000,3010.1156755599777
1638416100000,2933.681962403317
1638416400000,2967.076570331613
1638416700000,2833.4872374346915
1638417000000,2765.6639728440796
1638417300000,3587.795027201748
1638417600000,2883.3647440000204
1638417900000,2870.605313188923
1638418200000,2966.2298637652593
1638418500000,3244.459561897362
1638418800000,3097.848180668612
1638419100000,3195.343724071844
1638419400000,2874.268933129805
1638419700000,3069.0630253221098
1638420000000,2545.4666603758205
1638420300000,2779.771174265397
1638420600000,3015.5416175452838
1638420900000,2996.402288465805
1638421200000,2811.5165299251994
1638421500000,2838.8636255743695
1638421800000,2990.321897933063
1638422100000,2911.6738196097613
1638422400000,2847.2459217306714
1638422700000,3011.8455354472876
1638423000000,3029.6406512160456
1638423300000,3127.690997093955
1638423600000,3141.575308325062
1638423900000,3130.861665520035
1638424200000,2900.0928258349645
1638424500000,3278.060765588554
1638424800000,3210.2892007280684
1638425100000,3237.330707071857
1638425400000,2922.775227599878
1638425700000,2609.181239335856
1638426000000,3453.01348573345
1638426300000,3155.8994198870305
1638426600000,3067.997706581692
1638426900000,3497.1217392857334
1638427200000,3223.020193424508
1638427500000,3228.132470339722
1638427800000,3326.7803902580404
1638428100000,3180.871797581028
1638428400000,3779.4755399530286
1638428700000,3584.310061551859
1638429000000,3904.312827794702
1638429300000,4021.488406473097
1638429600000,3685.58405184839
1638429900000,3608.1009617845484
1638430200000,3512.2564114356487
1638430500000,3899.095063659108
1638430800000,3716.540467899724
1638431100000,3236.3704927275007
1638431400000,3135.426566691409
1638431700000,3436.783821761035
1638432000000,3887.3297703220064
1638432300000,3596.1565294066077
1638432600000,3599.3914388413673
1638432900000,3333.8411116400134
1638433200000,3407.2096991422973
1638433500000,3725.569664490094
1638433800000,3540.7238778955275
1638434100000,3243.2645360943184
1638434400000,3410.199336757352
1638434700000,2854.874370281446
1638435000000,3416.3389352403783
1638435300000,3068.5839059888635
1638435600000,3101.525891141669
1638435900000,3284.821242178224
1638436200000,3214.0267459593665
1638436500000,3352.926722933141
1638436800000,3353.8840657291225
1638437100000,3782.8174188554867
1638437400000,3175.613025084771
1638437700000,2919.953509223603
1638438000000,3335.4041367455347
1638438300000,3316.2294170251967
1638438600000,3445.7902686881616
1638438900000,3358.4090134279772
1638439200000,3110.948578190018
1638439500000,3119.777604292138
1638439800000,3269.825627231385
1638440100000,3349.6580853000223
1638440400000,3615.990722351044
1638440700000,3198.4324416930417
1638441000000,3554.279617100605
1638441300000,3208.9830245825297
1638441600000,3341.0754011775853
1638441900000,3993.226639883086
1638442200000,3432.921274342635
1638442500000,3305.5938958015677
1638442800000,2966.221028865495
1638443100000,3282.2041286908934
1638443400000,3423.820915172466
1638443700000,3067.4905034426442
1638444000000,3605.9349381572583
1638444300000,3016.692576844899
1638444600000,3401.7146685861467
1638444900000,3751.2021683718463
1638445200000,3991.3929308642723
1638445500000,3183.5142290587964
1638445800000,3055.6941538565256
1638446100000,3319.1075393377782
1638446400000,3313.763707028142
1638446700000,3141.805669452354
1638447000000,3030.802434144665
1638447300000,3267.3930237290415
1638447600000,4291.307451986195
1638447900000,3555.2666468610096
1638448200000,3361.06499202473
1638448500000,3087.6174318307976
1638448800000,3046.9730340478886
1638449100000,2759.5498541698526
1638449400000,2913.237080654532
1638449700000,3141.6478512099325
